Tiempo,VAPM            :Mag,VBPM            :Mag,VCPM            :Mag,VSPM            :Mag,V1PM            :Mag,VAPM            :Ang,VBPM            :Ang,VCPM            :Ang,VSPM            :Ang,V1PM            :Ang,VAPM            :AngRefA,VBPM            :AngRefA,VCPM            :AngRefA,VSPM            :AngRefA,V1PM            :AngRefA,Frecuencia
05/23/18 10:18:38.0609,101.2000,100.8000,99.5600,0.0300,100.5200,-154.6356,85.1301,-34.8989,-143.6233,-154.8017,0.0000,-120.2344,119.7367,-143.6233,-0.1662,59.9900
05/23/18 10:18:38.0613,101.5300,100.9500,99.6300,0.0300,100.7000,-154.4923,85.0556,-34.7900,-148.2185,-154.7387,0.0000,-120.4521,119.7023,-148.2185,-0.2464,60.0070
05/23/18 10:18:38.0617,101.6400,101.1100,99.7200,0.0200,100.8300,-154.2632,85.2561,-34.5952,-142.4831,-154.5324,0.0000,-120.4807,119.6680,-142.4831,-0.2693,60.0040
05/23/18 10:18:38.0621,101.1000,100.6400,99.5400,0.0300,100.4200,-154.3949,85.3421,-34.6639,-145.3709,-154.5726,0.0000,-120.2630,119.7310,-145.3709,-0.1776,59.9950
05/23/18 10:18:39.0585,101.1800,100.6700,99.5500,0.0300,100.4700,-154.4236,85.2733,-34.6639,-143.9728,-154.6012,0.0000,-120.3031,119.7596,-143.9728,-0.1776,60.0030
05/23/18 10:18:39.0589,101.1600,100.6700,99.5600,0.0200,100.4700,-154.2918,85.4165,-34.5551,-147.5252,-154.4752,0.0000,-120.2916,119.7367,-147.5252,-0.1833,60.0020
05/23/18 10:18:39.0593,101.4500,100.9200,99.7100,0.0200,100.7000,-154.3262,85.3191,-34.6009,-143.5718,-154.5382,0.0000,-120.3547,119.7253,-143.5718,-0.2120,59.9830
05/23/18 10:18:39.0597,101.6000,101.0100,99.8000,0.0300,100.8000,-154.9564,84.6717,-35.2025,-146.4996,-155.1627,0.0000,-120.3719,119.7539,-146.4996,-0.2063,60.0100
05/23/18 10:18:39.0601,101.8000,101.2900,99.9700,0.0300,101.0200,-154.6127,85.0212,-34.8817,-150.5447,-154.8247,0.0000,-120.3661,119.7310,-150.5447,-0.2120,60.0030
05/23/18 10:18:39.0605,101.8800,101.4500,100.0100,0.0300,101.1100,-154.5095,85.1931,-34.7556,-145.1818,-154.6871,0.0000,-120.2974,119.7539,-145.1818,-0.1776,60.0040
05/23/18 10:18:39.0609,101.7800,101.3100,99.9000,0.0300,100.9900,-154.4465,85.1644,-34.6525,-147.4851,-154.6470,0.0000,-120.3891,119.7940,-147.4851,-0.2005,59.9940
05/23/18 10:18:39.0613,101.2900,100.9100,99.7200,0.0300,100.6400,-154.7043,85.0842,-34.8530,-147.0382,-154.8247,0.0000,-120.2114,119.8513,-147.0382,-0.1203,59.9940
05/23/18 10:18:39.0617,101.3100,100.8700,99.6600,0.0300,100.6100,-154.7101,85.0327,-34.8702,-144.4656,-154.8476,0.0000,-120.2573,119.8399,-144.4656,-0.1375,59.9980
05/23/18 10:18:39.0621,101.4000,100.9000,99.6400,0.0300,100.6400,-154.6470,85.0441,-34.7957,-140.5637,-154.7960,0.0000,-120.3088,119.8513,-140.5637,-0.1490,60.0040
05/23/18 10:18:40.0585,101.6200,101.1800,99.7300,0.0300,100.8400,-154.4923,85.0957,-34.7327,-147.9377,-154.7101,0.0000,-120.4120,119.7596,-147.9377,-0.2177,60.0070
05/23/18 10:18:40.0589,101.6000,101.1500,99.8500,0.0300,100.8600,-154.4522,85.2389,-34.6353,-144.1619,-154.6184,0.0000,-120.3088,119.8169,-144.1619,-0.1662,59.9960
05/23/18 10:18:40.0593,101.3300,100.8900,99.7000,0.0300,100.6400,-154.6470,85.1014,-34.7843,-148.0924,-154.7788,0.0000,-120.2515,119.8628,-148.0924,-0.1318,60.0070
05/23/18 10:18:40.0597,101.4600,101.0100,99.7700,0.0200,100.7500,-153.6501,86.0812,-33.7873,-141.4404,-153.7876,0.0000,-120.2687,119.8628,-141.4404,-0.1375,60.0070
05/23/18 10:18:40.0601,101.3900,100.8700,99.5800,0.0300,100.6100,-153.7418,85.9322,-33.9076,-147.5194,-153.9022,0.0000,-120.3260,119.8341,-147.5194,-0.1604,60.0010
05/23/18 10:18:40.0605,101.5800,101.1100,99.6800,0.0300,100.7900,-153.6214,85.9780,-33.8332,-143.0618,-153.8277,0.0000,-120.4005,119.7883,-143.0618,-0.2063,60.0040
05/23/18 10:18:40.0609,101.5400,101.0600,99.7000,0.0300,100.7700,-153.6959,85.9666,-33.8790,-137.6531,-153.8678,0.0000,-120.3375,119.8169,-137.6531,-0.1719,60.0000
05/23/18 10:18:40.0613,101.6400,101.2000,99.8000,0.0200,100.8800,-153.6616,85.9838,-33.8389,-145.0557,-153.8392,0.0000,-120.3547,119.8227,-145.0557,-0.1776,60.0080
05/23/18 10:18:40.0617,101.5800,101.3300,99.8400,0.0300,100.9200,-153.5871,86.0869,-33.7816,-144.1103,-153.7590,0.0000,-120.3260,119.8055,-144.1103,-0.1719,60.0010
05/23/18 10:18:40.0621,101.5300,101.2500,99.7500,0.0300,100.8400,-153.5985,86.0640,-33.7816,-142.4373,-153.7704,0.0000,-120.3375,119.8169,-142.4373,-0.1719,60.0040
05/23/18 10:18:41.0585,101.3600,101.0800,99.7200,0.0300,100.7200,-153.6157,86.1385,-33.7759,-142.4430,-153.7532,0.0000,-120.2458,119.8399,-142.4430,-0.1375,59.9900
05/23/18 10:18:41.0589,101.5500,101.0800,99.4800,0.0200,100.7000,-153.5069,85.9895,-33.7415,-141.6695,-153.7532,0.0000,-120.5036,119.7654,-141.6695,-0.2464,60.0030
05/23/18 10:18:41.0593,101.6000,101.1800,99.8000,0.0300,100.8600,-153.4725,86.1900,-33.6613,-140.2200,-153.6444,0.0000,-120.3375,119.8112,-140.2200,-0.1719,60.0080
05/23/18 10:18:41.0597,101.4700,101.0700,99.7000,0.0300,100.7500,-154.2230,85.4567,-34.3947,-141.2456,-154.3892,0.0000,-120.3203,119.8284,-141.2456,-0.1662,59.9810
05/23/18 10:18:41.0601,101.4900,101.1000,99.8100,0.0300,100.8000,-154.1256,85.6228,-34.2743,-153.1230,-154.2574,0.0000,-120.2515,119.8513,-153.1230,-0.1318,60.0000
05/23/18 10:18:41.0605,101.4800,101.1500,99.7400,0.0200,100.7900,-153.9939,85.6801,-34.2113,-140.5351,-154.1715,0.0000,-120.3260,119.7826,-140.5351,-0.1776,60.0030
05/23/18 10:18:41.0609,101.3300,100.9700,99.4500,0.0200,100.5800,-153.9652,85.6343,-34.2113,-146.8548,-154.1829,0.0000,-120.4005,119.7539,-146.8548,-0.2177,59.9980
05/23/18 10:18:41.0613,101.5500,101.2000,99.7800,0.0300,100.8400,-153.9137,85.7603,-34.1254,-148.6711,-154.0913,0.0000,-120.3260,119.7883,-148.6711,-0.1776,60.0090
05/23/18 10:18:41.0617,101.5200,101.0600,99.7300,0.0200,100.7700,-153.8564,85.8062,-34.0165,-141.8701,-154.0225,0.0000,-120.3375,119.8399,-141.8701,-0.1662,60.0030
05/23/18 10:18:41.0621,101.2200,100.8800,99.5000,0.0300,100.5300,-153.8907,85.8176,-34.1082,-140.8789,-154.0569,0.0000,-120.2916,119.7826,-140.8789,-0.1662,59.9980
05/23/18 10:18:42.0585,101.2900,100.8600,99.4900,0.0200,100.5500,-153.8277,85.8291,-34.0050,-142.4717,-153.9996,0.0000,-120.3432,119.8227,-142.4717,-0.1719,60.0020
05/23/18 10:18:42.0589,101.4300,101.0300,99.7000,0.0300,100.7200,-153.7017,86.0239,-33.8618,-147.5194,-153.8449,0.0000,-120.2745,119.8399,-147.5194,-0.1432,60.0040
05/23/18 10:18:42.0593,101.4600,101.0700,99.7000,0.0300,100.7400,-153.5240,86.1442,-33.7186,-143.7093,-153.6959,0.0000,-120.3318,119.8055,-143.7093,-0.1719,60.0040
05/23/18 10:18:42.0597,101.5200,101.0400,99.6600,0.0300,100.7400,-152.8537,86.7974,-33.0196,-148.3101,-153.0256,0.0000,-120.3489,119.8341,-148.3101,-0.1719,60.0300
05/23/18 10:18:42.0601,101.4100,101.0000,99.6500,0.0200,100.6800,-152.7448,86.9406,-32.9164,-142.3571,-152.9052,0.0000,-120.3146,119.8284,-142.3571,-0.1604,59.9990
05/23/18 10:18:42.0605,101.5700,101.0900,99.5600,0.0200,100.7400,-152.4125,87.1354,-32.6299,-141.1653,-152.6360,0.0000,-120.4521,119.7826,-141.1653,-0.2235,60.0020
05/23/18 10:18:42.0609,101.4800,101.0700,99.6700,0.0300,100.7400,-152.3151,87.2729,-32.5669,-137.2520,-152.5328,0.0000,-120.4120,119.7482,-137.2520,-0.2177,60.0080
05/23/18 10:18:42.0613,101.4400,100.9100,99.6500,0.0300,100.6700,-152.1661,87.3933,-32.4008,-142.1737,-152.3896,0.0000,-120.4406,119.7654,-142.1737,-0.2235,60.0040
05/23/18 10:18:42.0617,101.4200,100.8900,99.6200,0.0300,100.6400,-151.9771,87.5537,-32.2117,-144.3682,-152.2120,0.0000,-120.4693,119.7654,-144.3682,-0.2349,60.0040
05/23/18 10:18:42.0621,101.5700,101.0500,99.8000,0.0200,100.8100,-151.8224,87.7370,-32.0627,-133.6711,-152.0515,0.0000,-120.4406,119.7596,-133.6711,-0.2292,60.0080
05/23/18 10:18:43.0585,101.4800,100.9000,99.7000,0.0300,100.6900,-151.6677,87.8917,-31.8736,-146.6256,-151.8854,0.0000,-120.4406,119.7940,-146.6256,-0.2177,60.0030
05/23/18 10:18:43.0589,101.5600,101.0400,99.7300,0.0300,100.7800,-151.4270,88.1037,-31.6846,-146.0870,-151.6677,0.0000,-120.4693,119.7424,-146.0870,-0.2406,60.0080
05/23/18 10:18:43.0593,101.4500,100.9400,99.6500,0.0300,100.6800,-151.3468,88.1954,-31.5814,-145.1474,-151.5760,0.0000,-120.4578,119.7654,-145.1474,-0.2292,60.0010
05/23/18 10:18:43.0597,101.5100,101.0000,99.6600,0.0200,100.7200,-150.6249,88.8887,-30.8767,-146.7116,-150.8712,0.0000,-120.4865,119.7482,-146.7116,-0.2464,60.0530
05/23/18 10:18:43.0601,101.5400,101.0900,99.6100,0.0300,100.7400,-149.8170,89.6908,-30.0860,-140.1455,-150.0748,0.0000,-120.4922,119.7310,-140.1455,-0.2578,59.9960
05/23/18 10:18:43.0605,101.2600,100.8400,99.4200,0.0200,100.5100,-149.8858,89.7768,-30.0746,-134.3471,-150.0576,0.0000,-120.3375,119.8112,-134.3471,-0.1719,60.0040
05/23/18 10:18:43.0609,101.4200,100.9500,99.5900,0.0200,100.6500,-149.7081,89.9888,-29.8568,-147.5366,-149.8571,0.0000,-120.3031,119.8513,-147.5366,-0.1490,60.0060
05/23/18 10:18:43.0613,101.2200,100.7400,99.4100,0.0300,100.4600,-149.5477,90.1549,-29.6849,-145.1474,-149.6910,0.0000,-120.2974,119.8628,-145.1474,-0.1432,60.0040
05/23/18 10:18:43.0617,101.2900,100.8700,99.5600,0.0300,100.5700,-149.3873,90.3612,-29.5245,-137.2864,-149.5191,0.0000,-120.2515,119.8628,-137.2864,-0.1318,60.0060
05/23/18 10:18:43.0621,101.4200,101.0600,99.6300,0.0300,100.7000,-149.1065,90.5674,-29.3240,-138.0427,-149.2899,0.0000,-120.3260,119.7826,-138.0427,-0.1833,60.0090
05/23/18 10:18:44.0585,101.4400,101.0100,99.6900,0.0300,100.7100,-148.9461,90.7909,-29.0833,-138.1401,-149.0779,0.0000,-120.2630,119.8628,-138.1401,-0.1318,60.0050
05/23/18 10:18:44.0589,101.5100,100.9900,99.6100,0.0300,100.7100,-148.7341,90.9284,-28.8656,-138.1344,-148.8888,0.0000,-120.3375,119.8685,-138.1344,-0.1547,60.0030
05/23/18 10:18:44.0593,101.6800,101.1900,99.8000,0.0200,100.8900,-148.3617,91.2951,-28.5047,-137.3380,-148.5221,0.0000,-120.3432,119.8570,-137.3380,-0.1604,60.0050
05/23/18 10:18:44.0597,101.7000,101.1800,99.8100,0.0200,100.9000,-148.6539,91.0143,-28.7739,-143.2337,-148.8029,0.0000,-120.3318,119.8800,-143.2337,-0.1490,59.9650
05/23/18 10:18:44.0601,101.7400,101.2800,99.9200,0.0300,100.9800,-149.8055,89.8971,-29.9542,-135.3154,-149.9545,0.0000,-120.2974,119.8513,-135.3154,-0.1490,60.0210
05/23/18 10:18:44.0605,101.5200,101.0300,99.6500,0.0300,100.7300,-149.5821,90.0919,-29.7365,-134.9144,-149.7425,0.0000,-120.3260,119.8456,-134.9144,-0.1604,59.9980
05/23/18 10:18:44.0609,101.3600,100.9700,99.5100,0.0200,100.6100,-149.3013,90.3497,-29.5073,-138.3980,-149.4847,0.0000,-120.3489,119.7940,-138.3980,-0.1833,60.0060
05/23/18 10:18:44.0613,101.4300,100.9500,99.6200,0.0300,100.6600,-149.0779,90.6190,-29.2208,-140.0882,-149.2269,0.0000,-120.3031,119.8570,-140.0882,-0.1490,60.0090
05/23/18 10:18:44.0617,101.4300,100.9700,99.5500,0.0300,100.6500,-148.7742,90.8711,-28.9401,-139.1027,-148.9461,0.0000,-120.3547,119.8341,-139.1027,-0.1719,60.0110
05/23/18 10:18:44.0621,101.3300,100.9100,99.6000,0.0300,100.6100,-148.6081,91.1347,-28.7396,-135.4472,-148.7398,0.0000,-120.2573,119.8685,-135.4472,-0.1318,60.0040
05/23/18 10:18:45.0585,101.3000,100.8900,99.5800,0.0200,100.5900,-148.3560,91.3810,-28.5047,-128.4629,-148.4935,0.0000,-120.2630,119.8513,-128.4629,-0.1375,60.0040
05/23/18 10:18:45.0589,101.2900,100.8900,99.5800,0.0300,100.5900,-148.0695,91.6675,-28.2182,-137.9109,-148.2070,0.0000,-120.2630,119.8513,-137.9109,-0.1375,60.0090
05/23/18 10:18:45.0593,101.3700,100.8800,99.5700,0.0300,100.6100,-147.8059,91.8910,-27.9145,-141.5378,-147.9434,0.0000,-120.3031,119.8914,-141.5378,-0.1375,60.0080
05/23/18 10:18:45.0597,101.3300,100.7900,99.5100,0.0300,100.5400,-147.3991,92.2920,-27.4848,-137.7792,-147.5309,0.0000,-120.3088,119.9143,-137.7792,-0.1318,60.0160
05/23/18 10:18:45.0601,101.2800,100.8300,99.5500,0.0300,100.5500,-146.1558,93.5583,-26.2701,-134.4388,-146.2876,0.0000,-120.2859,119.8857,-134.4388,-0.1318,60.0140
05/23/18 10:18:45.0605,101.2000,100.8400,99.5400,0.0300,100.5200,-145.9152,93.8104,-26.0696,-141.8013,-146.0584,0.0000,-120.2745,119.8456,-141.8013,-0.1432,60.0110
05/23/18 10:18:45.0609,101.5300,101.0800,99.6900,0.0200,100.7700,-145.4568,94.1828,-25.6112,-139.8705,-145.6287,0.0000,-120.3604,119.8456,-139.8705,-0.1719,60.0120
05/23/18 10:18:45.0613,101.3300,100.9300,99.6300,0.0300,100.6300,-145.1703,94.5380,-25.3133,-136.7421,-145.3136,0.0000,-120.2916,119.8570,-136.7421,-0.1432,60.0090
05/23/18 10:18:45.0617,101.5900,100.9300,99.5800,0.0300,100.7000,-144.7120,94.8646,-24.8091,-130.1359,-144.8896,0.0000,-120.4234,119.9029,-130.1359,-0.1776,60.0100
05/23/18 10:18:45.0621,101.4300,100.9600,99.6000,0.0300,100.6600,-144.4427,95.2027,-24.5971,-142.0190,-144.6145,0.0000,-120.3547,119.8456,-142.0190,-0.1719,60.0110
05/23/18 10:18:46.0585,101.3700,100.8600,99.4600,0.0300,100.5700,-144.0588,95.5293,-24.2247,-139.6012,-144.2479,0.0000,-120.4120,119.8341,-139.6012,-0.1891,60.0100
05/23/18 10:18:46.0589,101.3200,100.8900,99.5500,0.0200,100.5900,-143.8353,95.8387,-24.0012,-134.7368,-143.9958,0.0000,-120.3260,119.8341,-134.7368,-0.1604,60.0100
05/23/18 10:18:46.0593,101.2900,100.8100,99.4500,0.0300,100.5100,-143.4457,96.1882,-23.6173,-136.0374,-143.6233,0.0000,-120.3661,119.8284,-136.0374,-0.1776,60.0080
05/23/18 10:18:46.0597,101.2100,100.7500,99.4700,0.0200,100.4700,-143.1535,96.5548,-23.2907,-134.8685,-143.2967,0.0000,-120.2916,119.8628,-134.8685,-0.1432,60.0090
05/23/18 10:18:46.0601,101.1700,100.7300,99.3800,0.0200,100.4300,-142.8670,96.7955,-23.0329,-132.2272,-143.0332,0.0000,-120.3375,119.8341,-132.2272,-0.1662,60.0090
05/23/18 10:18:46.0605,101.2100,100.6700,99.4300,0.0300,100.4400,-142.4774,97.2080,-22.5860,-132.6970,-142.6207,0.0000,-120.3146,119.8914,-132.6970,-0.1432,60.0090
05/23/18 10:18:46.0609,101.2600,100.7700,99.5500,0.0300,100.5300,-142.1451,97.5117,-22.3167,-123.7073,-142.3113,0.0000,-120.3432,119.8284,-123.7073,-0.1662,60.0120
05/23/18 10:18:46.0613,101.2500,100.6200,99.3700,0.0200,100.4100,-141.7440,97.7638,-21.9500,-139.8590,-141.9789,0.0000,-120.4922,119.7940,-139.8590,-0.2349,60.0070
05/23/18 10:18:46.0617,101.3500,100.7300,99.5700,0.0300,100.5500,-141.4003,98.1706,-21.5604,-129.0129,-141.5951,0.0000,-120.4292,119.8399,-129.0129,-0.1948,60.0130
05/23/18 10:18:46.0621,101.3100,100.7200,99.5400,0.0200,100.5200,-141.0450,98.5258,-21.2224,-132.8689,-141.2456,0.0000,-120.4292,119.8227,-132.8689,-0.2005,60.0090
05/23/18 10:18:47.0585,101.4000,100.7300,99.6100,0.0300,100.5800,-140.6439,98.9097,-20.7754,-127.7868,-140.8388,0.0000,-120.4463,119.8685,-127.7868,-0.1948,60.0110
05/23/18 10:18:47.0589,101.3400,100.7300,99.5300,0.0200,100.5300,-140.3575,99.1905,-20.5463,-127.3857,-140.5695,0.0000,-120.4521,119.8112,-127.3857,-0.2120,60.0090
05/23/18 10:18:47.0593,101.3500,100.7400,99.6300,0.0300,100.5700,-140.0538,99.5342,-20.1853,-128.4457,-140.2371,0.0000,-120.4120,119.8685,-128.4457,-0.1833,60.0120
05/23/18 10:18:47.0597,101.3500,100.7100,99.5900,0.0300,100.5500,-139.6928,99.8436,-19.8014,-131.3678,-139.8876,0.0000,-120.4635,119.8914,-131.3678,-0.1948,60.0100
05/23/18 10:18:47.0601,101.4100,100.8100,99.6200,0.0300,100.6100,-139.6585,99.9181,-19.7728,-129.0989,-139.8361,0.0000,-120.4234,119.8857,-129.0989,-0.1776,59.9880
05/23/18 10:18:47.0605,101.3300,100.8400,99.6700,0.0300,100.6100,-139.4522,100.2676,-19.4978,-129.4885,-139.5611,0.0000,-120.2802,119.9544,-129.4885,-0.1089,60.0110
05/23/18 10:18:47.0609,101.4800,100.9300,99.6700,0.0300,100.6900,-139.1485,100.4911,-19.1941,-130.9380,-139.2860,0.0000,-120.3604,119.9544,-130.9380,-0.1375,60.0090
05/23/18 10:18:47.0613,101.4300,100.9500,99.7200,0.0300,100.7000,-138.8105,100.8864,-18.8790,-124.2402,-138.9308,0.0000,-120.3031,119.9315,-124.2402,-0.1203,60.0100
05/23/18 10:18:47.0617,101.3800,100.8900,99.6600,0.0200,100.6400,-138.5183,101.1557,-18.5925,-132.2788,-138.6501,0.0000,-120.3260,119.9258,-132.2788,-0.1318,60.0090
05/23/18 10:18:47.0621,101.3900,100.9200,99.6700,0.0300,100.6600,-138.1459,101.5339,-18.2201,-130.7203,-138.2776,0.0000,-120.3203,119.9258,-130.7203,-0.1318,60.0070
05/23/18 10:18:48.0585,101.4900,100.9900,99.6400,0.0300,100.7100,-137.8078,101.7917,-17.9164,-128.5259,-137.9740,0.0000,-120.4005,119.8914,-128.5259,-0.1662,60.0110
05/23/18 10:18:48.0589,101.4000,100.9700,99.7000,0.0200,100.6900,-137.5213,102.1584,-17.6127,-128.3655,-137.6588,0.0000,-120.3203,119.9086,-128.3655,-0.1375,60.0090
05/23/18 10:18:48.0593,101.4600,100.9900,99.7500,0.0300,100.7300,-137.1776,102.4964,-17.2403,-128.1592,-137.3093,0.0000,-120.3260,119.9373,-128.1592,-0.1318,60.0120
05/23/18 10:18:48.0597,101.3100,100.7900,99.5800,0.0300,100.5600,-136.9598,102.7313,-17.0111,-127.6836,-137.0802,0.0000,-120.3088,119.9487,-127.6836,-0.1203,60.0050
05/23/18 10:18:48.0601,101.2800,100.9500,99.7200,0.0300,100.6500,-136.4499,103.3157,-16.5356,-126.4747,-136.5588,0.0000,-120.2344,119.9143,-126.4747,-0.1089,60.0280
05/23/18 10:18:48.0605,101.3200,100.9700,99.7400,0.0300,100.6800,-135.9228,103.8429,-15.9855,-123.7302,-136.0202,0.0000,-120.2344,119.9373,-123.7302,-0.0974,60.0050
05/23/18 10:18:48.0609,101.3500,100.9800,99.7800,0.0200,100.7000,-135.6134,104.1695,-15.6647,-131.0870,-135.6993,0.0000,-120.2172,119.9487,-131.0870,-0.0859,60.0090
05/23/18 10:18:48.0613,101.1900,100.8300,99.5100,0.0300,100.5100,-135.3670,104.3127,-15.4756,-122.8823,-135.5102,0.0000,-120.3203,119.8914,-122.8823,-0.1432,60.0050
05/23/18 10:18:48.0617,101.1900,100.7500,99.5000,0.0300,100.4800,-135.1722,104.5304,-15.2120,-125.8616,-135.2868,0.0000,-120.2974,119.9602,-125.8616,-0.1146,60.0050
05/23/18 10:18:48.0621,101.1800,100.6600,99.4600,0.0200,100.4300,-134.9086,104.8054,-14.9198,-129.5343,-135.0060,0.0000,-120.2859,119.9888,-129.5343,-0.0974,60.0060
05/23/18 10:18:49.0585,101.2700,100.8600,99.6100,0.0200,100.5800,-134.6279,105.0862,-14.6964,-125.7356,-134.7482,0.0000,-120.2859,119.9315,-125.7356,-0.1203,60.0110
05/23/18 10:18:49.0589,101.2000,100.7300,99.4600,0.0300,100.4600,-134.3701,105.2925,-14.4271,-122.4640,-134.5018,0.0000,-120.3375,119.9430,-122.4640,-0.1318,60.0030
05/23/18 10:18:49.0593,101.2000,100.8100,99.5300,0.0300,100.5100,-134.0950,105.6019,-14.1750,-124.4636,-134.2211,0.0000,-120.3031,119.9201,-124.4636,-0.1261,60.0100
05/23/18 10:18:49.0597,101.3600,100.7500,99.5500,0.0200,100.5500,-133.8028,105.8540,-13.7968,-127.4659,-133.9174,0.0000,-120.3432,120.0060,-127.4659,-0.1146,60.0070
05/23/18 10:18:49.0601,101.3800,100.8800,99.5700,0.0200,100.6100,-133.6539,105.9743,-13.7109,-124.9048,-133.7971,0.0000,-120.3719,119.9430,-124.9048,-0.1432,59.9950
05/23/18 10:18:49.0605,101.3500,100.8900,99.6700,0.0200,100.6400,-133.7513,105.9514,-13.7854,-125.6668,-133.8601,0.0000,-120.2974,119.9659,-125.6668,-0.1089,60.0100
05/23/18 10:18:49.0609,101.5400,101.0000,99.7500,0.0300,100.7600,-133.4476,106.2092,-13.4760,-121.7134,-133.5737,0.0000,-120.3432,119.9716,-121.7134,-0.1261,60.0070
05/23/18 10:18:49.0613,101.4900,101.0000,99.7400,0.0300,100.7400,-133.1898,106.4785,-13.2296,-121.6733,-133.3158,0.0000,-120.3318,119.9602,-121.6733,-0.1261,60.0060
05/23/18 10:18:49.0617,101.5400,100.9000,99.6900,0.0200,100.7100,-132.9720,106.6561,-12.9603,-122.2864,-133.0924,0.0000,-120.3719,120.0117,-122.2864,-0.1203,60.0090
05/23/18 10:18:49.0621,101.6000,101.0200,99.7300,0.0300,100.7800,-132.6684,106.9483,-12.7139,-115.3708,-132.8116,0.0000,-120.3833,119.9544,-115.3708,-0.1432,60.0070
05/23/18 10:18:50.0585,101.2400,100.6700,99.5300,0.0200,100.4800,-132.5022,107.1889,-12.5077,-125.0480,-132.6054,0.0000,-120.3088,119.9946,-125.0480,-0.1031,60.0000
05/23/18 10:18:50.0589,101.6600,101.0400,99.8000,0.0300,100.8400,-132.0954,107.5327,-12.1009,-122.7276,-132.2215,0.0000,-120.3719,119.9946,-122.7276,-0.1261,60.0130
05/23/18 10:18:50.0593,101.4900,100.9000,99.6900,0.0200,100.6900,-131.9407,107.7333,-11.9576,-123.1172,-132.0553,0.0000,-120.3260,119.9831,-123.1172,-0.1146,60.0040
05/23/18 10:18:50.0597,101.3600,100.8400,99.6800,0.0300,100.6300,-131.7402,107.9739,-11.7571,-118.9002,-131.8433,0.0000,-120.2859,119.9831,-118.9002,-0.1031,60.0050
05/23/18 10:18:50.0601,101.4900,100.9700,99.7500,0.0200,100.7300,-131.3850,108.2948,-11.4190,-116.7917,-131.5053,0.0000,-120.3203,119.9659,-116.7917,-0.1203,60.0200
05/23/18 10:18:50.0605,101.4200,100.9900,99.7400,0.0300,100.7200,-129.7062,109.9735,-9.7976,-123.3406,-129.8437,0.0000,-120.3203,119.9086,-123.3406,-0.1375,60.0170
05/23/18 10:18:50.0609,101.5000,100.8600,99.7800,0.0300,100.7100,-129.6432,110.0079,-9.6715,-118.6309,-129.7692,0.0000,-120.3489,119.9716,-118.6309,-0.1261,60.0140
05/23/18 10:18:50.0613,101.4900,100.7500,99.7200,0.0200,100.6500,-129.3280,110.2256,-9.3679,-122.5843,-129.4885,0.0000,-120.4463,119.9602,-122.5843,-0.1604,60.0060
05/23/18 10:18:50.0617,101.4900,100.8400,99.7900,0.0300,100.7100,-128.9728,110.5980,-9.0527,-118.2356,-129.1390,0.0000,-120.4292,119.9201,-118.2356,-0.1662,60.0060
05/23/18 10:18:50.0621,101.4200,100.7100,99.7800,0.0300,100.6400,-128.7780,110.8559,-8.8064,-118.6825,-128.9098,0.0000,-120.3661,119.9716,-118.6825,-0.1318,60.0100
05/23/18 10:18:51.0585,101.3300,100.7400,99.6400,0.0200,100.5700,-128.5431,111.0163,-8.6631,-116.0641,-128.7322,0.0000,-120.4406,119.8800,-116.0641,-0.1891,60.0060
05/23/18 10:18:51.0589,101.2600,100.7800,99.6400,0.0300,100.5600,-128.2337,111.3429,-8.3938,-119.7539,-128.4285,0.0000,-120.4234,119.8399,-119.7539,-0.1948,60.0070
05/23/18 10:18:51.0593,101.2500,100.8300,99.6700,0.0200,100.5800,-127.9701,111.6179,-8.1589,-120.4472,-128.1707,0.0000,-120.4120,119.8112,-120.4472,-0.2005,60.0070
05/23/18 10:18:51.0597,101.4600,100.9000,99.7700,0.0300,100.7100,-127.6722,111.8929,-7.8037,-116.9464,-127.8613,0.0000,-120.4349,119.8685,-116.9464,-0.1891,60.0100
05/23/18 10:18:51.0601,101.4000,100.9400,99.7500,0.0300,100.6900,-127.4717,112.1393,-7.6146,-123.2833,-127.6493,0.0000,-120.3891,119.8570,-123.2833,-0.1776,60.0060
05/23/18 10:18:51.0605,101.3900,100.8000,99.5100,0.0200,100.5700,-128.1306,111.4804,-8.1761,-116.5396,-128.2738,0.0000,-120.3891,119.9544,-116.5396,-0.1432,59.9710
05/23/18 10:18:51.0609,101.3900,100.9700,99.6700,0.0200,100.6800,-127.8842,111.7841,-8.0042,-114.1561,-128.0331,0.0000,-120.3318,119.8800,-114.1561,-0.1490,60.0080
05/23/18 10:18:51.0613,101.3900,100.8800,99.5700,0.0300,100.6100,-127.6836,111.9330,-7.7693,-118.4189,-127.8383,0.0000,-120.3833,119.9143,-118.4189,-0.1547,60.0110
05/23/18 10:18:51.0617,101.2100,100.8200,99.4700,0.0200,100.5000,-127.4888,112.1622,-7.6318,-110.1168,-127.6493,0.0000,-120.3489,119.8570,-110.1168,-0.1604,60.0050
05/23/18 10:18:51.0621,101.3900,100.9500,99.5600,0.0200,100.6300,-127.2597,112.4716,-7.3969,-120.9113,-127.3972,0.0000,-120.2687,119.8628,-120.9113,-0.1375,60.0080
05/23/18 10:18:52.0585,101.1800,100.8300,99.4500,0.0300,100.4900,-127.0419,112.6320,-7.2135,-119.0950,-127.2081,0.0000,-120.3260,119.8284,-119.0950,-0.1662,60.0050
